Time_s,Mag_X_uT,Mag_Y_uT,Mag_Z_uT,Total_Mag_uT
91.2,-23.2908441725432,-9.20923266853067,40.0547271107575,47.2403911132208
91.3,-22.9359086592026,-9.92991742387475,40.0134320389884,47.177684445159
91.4,-22.6023318171995,-10.6230892266321,39.9418692469688,47.1069883057039
91.5,-22.3002227083763,-11.2956027972054,40.0224531632908,47.18778796048
91.6,-21.9728344423143,-12.0601993783547,40.0723369790418,47.2656963710142
91.7,-21.4716237749305,-12.771143347487,40.0490586608266,47.2023286454445
91.8,-21.0672930397337,-13.3972610936179,40.0111841817698,47.1615553227423
91.9,-20.6705621534335,-14.0332394522804,40.0212227559055,47.179468205373
92,-20.2876271404753,-14.7613349495161,40.0526247388127,47.2620098276714
92.1,-19.7966401029558,-15.2719849191348,39.934351033991,47.115739145664
92.2,-19.3699141743782,-15.9377489573491,40.0436661280119,47.2514615003805
92.3,-18.6869040643602,-16.5599900322205,39.9591414010398,47.1186442386253
92.4,-18.3083198335405,-17.2374460487576,40.0282482996326,47.2713949799251
92.5,-17.6659216298599,-17.7320785214046,40.0243190225491,47.2065409550456
92.6,-17.1286085892963,-18.1890542658054,39.9554068713438,47.1239372882228
92.7,-16.5253507133458,-18.7937735159198,39.9810354313439,47.1675347387283
92.8,-15.9123515264859,-19.2938400565957,40.0214242754924,47.1928977312363
92.9,-15.2579647408452,-19.759569454644,39.9636128143511,47.1204459045237
93,-14.7176072193653,-20.2450877630557,39.9610261107516,47.1524670470329
93.1,-14.0943244085927,-20.7650811578442,40.06729185418,47.2781815698801
93.2,-13.4365427705542,-21.1508381521843,39.9634525531994,47.1696531271606
93.3,-12.6807169114056,-21.5133635550894,39.9985706125941,47.154120115758
93.4,-11.9694711535184,-21.9040437124308,40.0689306240108,47.2077808417509
93.5,-11.3390125518197,-22.2922343934471,39.9521426237272,47.1348132501801
93.6,-10.6265497433751,-22.6304886314078,39.9755879604548,47.1498696491174
93.7,-9.90347029193767,-22.8858720017538,40.0218675764458,47.1549758287555
93.8,-9.25722391637131,-23.2585732647081,40.0847787729659,47.25935795401
93.9,-8.37428909609339,-23.5454820374845,40.0134850112288,47.1762379274385
94,-7.73658858034514,-23.81579950438,40.0593224052739,47.2418926426962
94.1,-6.99912456632459,-24.0121881813852,40.0307329988894,47.2020392608365
94.2,-6.2145839853121,-24.1629577198157,39.9778777993041,47.1243068194769
94.3,-5.5118773932844,-24.4181402371309,39.8779218320669,47.0837022193798
94.4,-4.78111449771509,-24.5187094878724,39.9545467954724,47.1210354345333
94.5,-3.88776171762198,-24.7436156697104,39.9655147005145,47.1657033538183
94.6,-3.1640947315517,-24.8152043372431,40.0111486462135,47.1878996964132
94.7,-2.33121712668537,-24.8568038029333,40.0184879381729,47.1675168463102
94.8,-1.58659089352646,-24.9824586019209,39.8969541402369,47.099973016216
94.9,-0.810422220459479,-24.9700665537593,40.0398213716045,47.194791061563
95,-0.0301709043048768,-25.0763978708226,39.9845000481093,47.1973186161726
95.1,0.747894330046194,-24.9468093021865,39.9959261384613,47.1442122424569
95.2,1.61275059515219,-25.0166928752179,40.0237535769922,47.2264410821622
95.3,2.31742416897772,-24.8110752613194,39.981080600874,47.1110041966354
95.4,3.15207605293672,-24.859551698914,39.9931372498642,47.1951684094987
95.5,3.90760220680168,-24.6561890223138,39.9385597615736,47.0986790466512
95.6,4.73129598584391,-24.5899705567275,39.9923948481176,47.185203818296
95.7,5.49089455852559,-24.3664213183247,40.0404837946716,47.1922954879958
95.8,6.25232606536142,-24.2322724450935,40.0793470294554,47.2509118154174
95.9,6.94227615488415,-23.9601855617434,39.9901372475319,47.1327568410791
96,7.64991198147376,-23.8187115326513,39.9909596755824,47.1712733363644
96.1,8.44660249265698,-23.5724720116549,40.0462962567427,47.2304178924135
96.2,9.22483722910658,-23.2451551000792,40.0148655174862,47.1871202756934
96.3,9.82562732693255,-22.9783353277198,39.9918940572676,47.1582276711987
96.4,10.6434440753916,-22.6457431164124,40.0352245309461,47.2115641164725
96.5,11.3584877944067,-22.2002445468936,40.0200771033303,47.1537132607186
96.6,12.014644968064,-21.8124580549888,39.9120066446243,47.0436318167487
96.7,12.7665322583784,-21.5337954086314,40.0209303657257,47.2055458388448
96.8,13.345582546183,-21.0866349597764,39.9847306367315,47.1331033512098
96.9,13.997702149816,-20.6732734892359,40.0015065267995,47.1533713179587
97,14.7262976051785,-20.2850517982089,40.0042918114673,47.2090090019833
97.1,15.3218070617583,-19.722937293649,40.0608567950359,47.2083072592031
97.2,15.9679514664674,-19.2396110950477,39.9930463894485,47.165473268406
97.3,16.5232294267455,-18.7268575142855,39.9909926682345,47.1486139524802
97.4,17.0962359943129,-18.1968585712419,39.958511562713,47.1178267043641
97.5,17.6996163626014,-17.7226130453085,40.0634518472011,47.2487841795957
97.6,18.2176950584784,-17.1443297758261,39.958338187511,47.1431993760869
97.7,18.7597394300876,-16.5993122680387,39.9862559341763,47.1843793526003
97.8,19.2458960307013,-15.8861554639732,39.9668936412566,47.1182240410396
97.9,19.6649332601,-15.3207504248544,40.0334815134718,47.1605198846912
98,20.3478799719797,-14.7107044963592,39.9924799910808,47.2211764145102
98.1,20.599493759162,-14.1112102035816,39.9809464161445,47.1374741885269
98.2,21.1934982389306,-13.4354201629769,39.9823154122604,47.2044534793567
98.3,21.5100398961678,-12.7384786638433,40.0602247423135,47.2204644344863
98.4,21.8848250910441,-11.9816438259889,40.0162818803614,47.1572706331376
98.5,22.287289745815,-11.3458479112293,40.0702531223805,47.234274995286
98.6,22.6972834112668,-10.6959498267691,40.0667453788933,47.2748781299878
98.7,22.9854720038961,-10.0132337887382,40.0086471640959,47.2153430788227
98.8,23.3073831154655,-9.27436161411392,40.0750951837053,47.2785484656993
98.9,23.5533200092842,-8.48562829219304,39.9378951490122,47.1359760682486
99,23.8108619646138,-7.69105667335511,39.9723203314702,47.15820069651
99.1,24.1199428982165,-6.94302547344013,40.0541313751339,47.2684957276467
99.2,24.1512431509895,-6.16904939174246,39.9885194769496,47.1213476684863
99.3,24.3960081665917,-5.45858486686497,39.949545945746,47.1267183716886
99.4,24.5041321023949,-4.72913967540039,39.9680710585239,47.1196769545408
99.5,24.6660784359894,-3.98946510190227,40.0141460605243,47.174814701943
99.6,24.8377213980562,-3.10271836194328,39.9931947650154,47.1804503263105
99.7,25.0553534369838,-2.29481440774059,40.0387691547237,47.2878414018171
99.8,24.8983270888384,-1.5946228229531,40.0402519277051,47.1772327315238
99.9,24.9978206899994,-0.784671342990336,40.0214611994047,47.1934752365337
100,25.0506114349753,-0.00173513509358379,39.947275867934,47.1520729718815
100.1,24.9497129195233,0.830979340308836,40.104997661432,47.2397029928651
100.2,24.9899371943777,1.61193026815148,39.9623924844881,47.160238477478
100.3,24.869047649714,2.36756141603556,39.9280845088593,47.0991168771672
100.4,24.8369859788796,3.1371316069536,39.9153787777692,47.1163976785917
100.5,24.7582082392825,3.82221729387331,40.0117010046595,47.2071439249138
100.6,24.6524801454832,4.61683050694847,39.9579529694336,47.1773028771337
100.7,24.3927195160359,5.3948591194863,39.9145258108698,47.0879882880305
100.8,24.236913330706,6.17034199702631,39.9714477881492,47.1510098135889
100.9,24.0576903927672,7.02384814975397,39.9876123401344,47.19233042063
101,23.7478988240326,7.80703316541445,40.0113478404397,47.1786013083371
101.1,23.581453413775,8.4012618814953,40.0653688620696,47.2429881396298
101.2,23.1603927755799,9.25448575344864,40.0172705756801,47.1532739521564
101.3,22.9564493574564,9.83779841059719,39.9790363501728,47.1392001645918
101.4,22.5762457684333,10.6363625162059,39.9515368612194,47.1056724625201
101.5,22.2179331478677,11.3000559308214,40.1153369664263,47.2288902826728
101.6,21.8043282872241,12.0124395063572,39.9122676894812,47.0395211186055
101.7,21.5497601949277,12.7105283716071,40.039598939852,47.2135486826452
101.8,21.085227988291,13.3940626958744,39.9819505430138,47.143866239875
101.9,20.7079050359749,14.0427206756642,40.0781203657927,47.2469159523524
102,20.1529771372224,14.7753892319387,39.9907810196935,47.1563058457061
102.1,19.7138543553493,15.2420901542634,39.9896262531464,47.1182297384033
102.2,19.2691646204983,15.8927632104621,40.021760002267,47.1764973404633
102.3,18.8062160366121,16.4671524372953,40.0221809290921,47.1870303932111
102.4,18.1880000349606,17.1282070394587,39.9727849610154,47.1381200218875
102.5,17.697513015676,17.6191371869306,40.0056554525721,47.1602420513489
102.6,17.1682727064601,18.2548312965484,40.0536233852643,47.2470231832379
102.7,16.5607314601771,18.7556930190129,39.9491562481177,47.1377654546338
102.8,15.8983633423804,19.2637378168402,39.9411402421913,47.1077937871081
102.9,15.2525405067827,19.7688222686719,39.9905246492599,47.1453962495221
103,14.822288707155,20.1705550900313,39.9554097549626,47.1485556920379
103.1,14.0559643961065,20.6393529929818,40.0228064488874,47.173912951107
103.2,13.513362614007,21.0724818001579,39.9633987593684,47.1564809835924
103.3,12.7457796645394,21.5330325697606,39.9946017050078,47.1772673694606
103.4,12.0632249243006,21.8631601493881,39.9839792894364,47.1406169572497
103.5,11.3445657176142,22.244724051018,40.0095575135752,47.1623961632495
103.6,10.6414604856062,22.6840262490018,39.9306218355239,47.1408558291397
103.7,9.95013196368881,22.8921864074393,39.9445971842387,47.1023159602461
103.8,9.24571916830206,23.2567739804965,39.9468957695203,47.1393184140366
103.9,8.53432931416375,23.5594742555489,40.1254182111392,47.3067943392837
104,7.74520699798108,23.7617018838807,39.8812302681907,47.0650532302306
104.1,6.96442023874932,23.9668625163427,40.0311640283736,47.1742275146687
104.2,6.20485116506125,24.1884481381318,39.9063827785976,47.0754775629903
104.3,5.50083867233867,24.4129331979804,39.9217052478635,47.1168025583809
104.4,4.67891025455531,24.5713927664872,40.0010563857549,47.1776435998186
104.5,3.89355983801442,24.8027835022754,39.997832898457,47.2246176717804
104.6,3.08387862728893,24.7728140434954,40.0394352020656,47.1843087723224
104.7,2.31291112888503,24.8220642765689,40.1010714620343,47.2184324733829
104.8,1.52459800362232,24.9759011390238,40.0556171227943,47.2289371028698
104.9,0.73272927649029,24.9046087220145,40.0188485883015,47.141114434458
105,-0.123859897153261,24.9256550369015,39.9961966468704,47.127479950745
105.1,-0.757598619757078,24.9920394477012,39.9742323568233,47.1499230533986
105.2,-1.58542799769432,25.0168765490102,40.0931462056939,47.2844378931952
105.3,-2.33789569481585,24.9059621335395,40.0242038138174,47.1986185921488
105.4,-3.21382961308842,24.7179396673489,40.0029661793611,47.1332424656714
105.5,-3.81385819210706,24.8111718949271,39.9494273873523,47.1815272504659
105.6,-4.65251098212727,24.520764422282,39.9814876314746,47.1320814256874
105.7,-5.5231935933912,24.3780895868611,40.0858329069638,47.2405643406187
105.8,-6.24382387861643,24.1938189121221,39.9667697426132,47.1345827799377
105.9,-6.88216946267095,23.9230539649355,39.9949327799683,47.109143651698
106,-7.6490572149317,23.7755559761638,39.9200944249329,47.0892671120347
106.1,-8.47669567009742,23.450343052574,40.0222647204522,47.1545823024742
106.2,-9.1639950745065,23.2336314659811,39.8944109106092,47.0674458487726
106.3,-9.99583766411534,22.9038481820501,40.0375946832924,47.1965255095897
106.4,-10.6127186242592,22.6417301374588,39.931849890625,47.1150758876882
106.5,-11.2491690094287,22.3095095726851,40.1017868301029,47.2484002665004
106.6,-12.0278902874078,21.8530365985515,40.0289402522865,47.1650443767911
106.7,-12.7018228957491,21.4964959343997,39.9482878573293,47.1094613115527
106.8,-13.3946366403584,21.1034473445764,40.0097060713677,47.1757179115462
106.9,-14.0678299405817,20.6036894484126,39.9829519502422,47.1280415971121
107,-14.7380030878621,20.264234655555,39.9452144600289,47.1536647510131
107.1,-15.3374880484902,19.7824942715733,40.0724267104759,47.2481216738705
107.2,-16.0263483073839,19.1950586527668,39.9750164873136,47.1518404721782
107.3,-16.4703007426573,18.734996135593,39.9765545863309,47.1210759994735
107.4,-17.1459879128069,18.2011703866927,39.9486431477326,47.1292010784866
107.5,-17.7562172090755,17.689895341741,39.9770517197312,47.1845346589291
107.6,-18.1756616661735,17.0054983537284,40.080518042099,47.1803939977708
107.7,-18.6925457613137,16.5655728841237,39.9790782964791,47.1397515209194
107.8,-19.1896901493859,15.9717178759485,40.0363057253361,47.1831088004056
107.9,-19.6755263663112,15.3057497189848,40.0640236036728,47.1859968588909
108,-20.261893060963,14.7066403359878,39.9188664173033,47.1205419793587
108.1,-20.6932271169763,14.0638560040973,39.9448237851071,47.1337526772695
108.2,-21.0688993280893,13.3520259690453,40.0714935294276,47.2006325175223
108.3,-21.4418917565428,12.6893087362123,39.9895930121565,47.1162480210397
108.4,-21.9939709313361,12.0750676222484,39.8545651429691,47.0948869639316
108.5,-22.2285877126456,11.3683198051856,40.017792635351,47.1674944670343
108.6,-22.6692143520705,10.6656002036158,40.0122216969432,47.2083275722496
108.7,-22.9998122932827,9.97837389338783,39.9694042512321,47.1816975879513
108.8,-23.2425285836748,9.27584352190966,39.9176806278656,47.1134549222849
108.9,-23.4988438804696,8.51189823539085,40.1257246561947,47.2728447892983
109,-23.7575768947437,7.68317393803342,40.0307672999806,47.179613736199
109.1,-24.067310994672,6.98351530006094,40.0047575086495,47.2057789659942
109.2,-24.1634615677752,6.25433682980877,40.0350040606074,47.1782911332204
109.3,-24.4246445076104,5.48940717490364,39.997094489601,47.185425907425
109.4,-24.6128119619111,4.6945260831899,40.0255093432007,47.2215044868415
109.5,-24.6701533489469,3.87824826470274,39.9739108271919,47.1335424372443
109.6,-24.6969600898544,3.14331636310566,39.930753688158,47.0561937001153
109.7,-24.8698596205347,2.3689385614856,40.0166136904095,47.1746876905472
109.8,-24.9121090851688,1.50194693908999,39.9868374515856,47.1361452927445
109.9,-24.9460511705251,0.776307746332684,40.0531219700155,47.1928035007925
110,-24.9898380246525,-0.038108125408417,39.9869985974225,47.1535100873504
110.1,-25.0356456095855,-0.805403911348868,40.0439796046438,47.2329601986399
110.2,-24.9607707798634,-1.60850585241332,40.0724754772574,47.2380213374515
110.3,-24.8926924461762,-2.36613874023735,39.9833057407553,47.1583448364834
110.4,-24.8487825393217,-3.13068781233701,40.0425808610489,47.2299849870657
110.5,-24.6791470004117,-3.87989480481081,39.9942832971926,47.155663252895
110.6,-24.557839860913,-4.65409067467936,40.047604701716,47.2076127439981
110.7,-24.5208554606997,-5.33758480358345,39.9951183878492,47.2162224126204
110.8,-24.2367788268053,-6.28675177676333,40.059676686434,47.2411091320234
110.9,-23.9619645249994,-7.031509300372,39.9936031351199,47.1498267087804
111,-23.9226171721805,-7.67001420951199,39.9351941829284,47.1798735137031
111.1,-23.4998204096013,-8.50205720389624,39.9596882528967,47.1307035938414
111.2,-23.2455977189366,-9.13310172878762,39.9909166290603,47.1491757439244
111.3,-22.9469123652502,-9.84203251799107,40.0340854952336,47.182140610864
111.4,-22.5971195203085,-10.6444295959628,40.004291005494,47.1622411563611
111.5,-22.2210442973482,-11.2358467725437,40.0371842785905,47.1486498992135
111.6,-21.9356419605239,-12.0948283841261,39.9721378076519,47.1723336583603
111.7,-21.4897537704833,-12.7754963046024,39.9977386037384,47.1682299472632
111.8,-21.0926443967137,-13.3578974908988,39.9217653349053,47.0858834522495
111.9,-20.723354903996,-14.0798933684104,40.0453381734144,47.2369552910208
112,-20.165743736005,-14.6155512566069,40.1579694039582,47.2539317476332
112.1,-19.6830634447229,-15.3858595924675,39.9145874409389,47.0884481858181
112.2,-19.2455815053212,-15.9244344638793,39.9600068126168,47.1251754897182
112.3,-18.7208742258016,-16.5061331386601,40.0526107646994,47.1925332233604
112.4,-18.1904650877083,-17.0817058541404,40.0161528744416,47.1589883889083
112.5,-17.6515687283593,-17.720707370359,40.0513560348474,47.2198313053742
112.6,-17.0772426516314,-18.2476699672298,39.9794602586627,47.1483501131231
112.7,-16.4798641189359,-18.6733560117975,40.052439182228,47.1643724708386
112.8,-15.9215016561905,-19.3119669923306,40.0212968836247,47.2032889568955
112.9,-15.3000077546261,-19.6830530114635,39.974345495126,47.1111569684656
113,-14.6698965359899,-20.2156773422386,40.0111115039787,47.1674518981677
113.1,-14.1349297561203,-20.6604422117689,39.8932002304851,47.096895186688
113.2,-13.2839084223291,-21.0795572269124,39.9933221340987,47.1198023253206
113.3,-12.6709507148333,-21.560704125229,40.0861367646391,47.2473842144383
113.4,-12.1580780491432,-21.901657783963,39.9952627774991,47.1923989661057
113.5,-11.340438445807,-22.2467875849586,40.0780230339658,47.2204725972168
113.6,-10.7265672432916,-22.6315634017574,40.0160331891165,47.2073068393559
113.7,-9.94614657941914,-22.9105878146924,39.9531097046,47.1176383200795
113.8,-9.14103816765837,-23.2501327536674,40.0199457157413,47.1775720754748
113.9,-8.40054158086565,-23.594049133273,40.0013748022376,47.1948963281438
114,-7.72458974436139,-23.8088568301426,39.9879370468648,47.175905497838
114.1,-7.02349690876669,-23.9190898932698,39.9188106050212,47.0634020260895
114.2,-6.23243588066695,-24.2804557873362,39.9936659153971,47.2003930449717
114.3,-5.43909498359436,-24.3275694325627,39.9050061348065,47.0512901348695
114.4,-4.60534744680135,-24.5120766760561,39.925290090715,47.0752580121061
114.5,-3.90026475243935,-24.7201040476765,39.9939001976197,47.1784660865976
114.6,-3.16521375652642,-24.882863614878,39.9634471297638,47.1831811803163
114.7,-2.34820875852545,-24.8593933018543,40.071537434986,47.2147395641804
114.8,-1.56091919559775,-24.9583658435045,39.9787470638449,47.1556646767733
114.9,-0.761914329611796,-24.9331159879991,40.0303237962247,47.1663821969343
115,-0.0456588223799284,-25.0025089558782,40.0034267704811,47.174163396907
115.1,0.795929073151583,-24.9902813203677,40.042118537284,47.2071914067604
115.2,1.5756275649267,-24.9251311654168,39.9733503720385,47.1339952242788
115.3,2.45849228304695,-24.9084906236792,40.0639829626722,47.2398118147078
115.4,3.11191645170811,-24.8116766810166,40.0057253361343,47.1779756178234
115.5,3.92350848226958,-24.6968528742783,40.0232146133872,47.193073312653
115.6,4.77245422878592,-24.5744318199611,39.9769243026544,47.1681406813957
115.7,5.36915317467117,-24.3934636032235,39.9322185662431,47.10043473257
115.8,6.25856783697971,-24.1432189283327,40.0327679538155,47.1665898877109
115.9,7.01392175671452,-24.041336194902,39.935325294454,47.1382132756374
116,7.60481158847153,-23.772754564028,39.9964226954638,47.1454223365522
116.1,8.44998318709068,-23.4882125007751,39.961729645668,47.1172811038279
116.2,9.24648438341896,-23.2726573066747,40.0277388369087,47.2158228559294
116.3,9.8449133499429,-22.9720392260135,40.0404843696165,47.2003950579112
116.4,10.656765404731,-22.5778988364938,39.9895545060438,47.1433201456396
116.5,11.3402550657296,-22.2383775950008,40.0566427579742,47.1983204367868
116.6,12.0521580339907,-21.8982647422247,40.0019142930869,47.1692872440142
116.7,12.6204518503319,-21.5080150990399,39.9994115883476,47.1362222268726
116.8,13.5238232577803,-21.1969883529536,40.0539174385521,47.2918852755658
116.9,14.1406303363989,-20.6541433466389,40.0979416605317,47.2693980192851
117,14.7625196461849,-20.2241883600473,40.0217343653202,47.2089928163578
117.1,15.3677877923791,-19.7507287932636,39.983620407293,47.1693766163084
117.2,15.8723485718117,-19.2827150245401,40.0053565667144,47.1612457631547
117.3,16.5674250887949,-18.8130947321762,39.920092515304,47.1383696568421
117.4,17.0829328878889,-18.2810709926315,39.9899945493379,47.1722780533846
117.5,17.5714164081702,-17.6227634424705,39.9974241988554,47.107434747413
117.6,18.2009211043857,-17.1308255189649,40.0639406087014,47.2213727998969
117.7,18.7502648901686,-16.5407784941747,40.0552225973193,47.2185413155219
117.8,19.2926716553279,-15.9836187655173,39.9824620393097,47.1834771839309
117.9,19.7578205939615,-15.4682453734068,39.934685350116,47.1637274138491
118,20.1918900486633,-14.6655111764913,40.0808677907413,47.2150993291763
118.1,20.8142676477047,-14.0477686662878,39.9630987307367,47.1976991216143
118.2,21.0968989838802,-13.3944500837885,40.0140722658817,47.176439237
118.3,21.4652989039096,-12.7452768215499,39.9251240744347,47.0873302561435
118.4,21.9735661737678,-12.0234160492431,39.985718418638,47.1832366560493
118.5,22.2982137210734,-11.3960239220744,40.0878117912691,47.2663976900649
118.6,22.5568777297986,-10.7084725508325,39.9478055027579,47.1095667754989
118.7,22.8568589210497,-9.93856458009711,39.991866081868,47.1228226909169
118.8,23.2635143250611,-9.2425677907645,39.9713017814834,47.1627090424799
118.9,23.5350668457231,-8.48793513655189,40.0666624968177,47.2364462883149
119,23.7224300185967,-7.69838135483387,40.0322534035295,47.1656662630358
119.1,24.1396420511024,-6.94784378309491,39.957019156411,47.1970150693393
119.2,24.1968031032393,-6.14657640095619,39.9486927950198,47.1080007843741
119.3,24.3844597231972,-5.47197575034919,40.0172176579525,47.1796789273579
119.4,24.6702687942133,-4.78617374031272,39.9811074350877,47.2230724666155
119.5,24.6734407916433,-3.94242181494821,40.0461274727479,47.2018399623286
119.6,24.8435161280017,-3.04159389634496,39.9121236456627,47.1108183004629
119.7,24.8680138981982,-2.34180261003311,39.9587346681142,47.1232705887663
119.8,24.9181281009843,-1.48773989097529,40.0336769887632,47.1786156142896
119.9,25.0462811422303,-0.831826552537536,39.9335320717514,47.1454676315205
120,24.9888300347639,0.000611234832665486,40.0489054278805,47.2054705818218
120.1,25.0653523399546,0.744023236183586,39.9007988182349,47.1264172713703
120.2,24.896215346049,1.58425549963081,39.974365631543,47.1198611170411
120.3,24.8602661533407,2.41363080788555,40.1108520465541,47.2518666170159
120.4,24.6912388664238,3.20115275926004,40.0213234846552,47.1339685281255
120.5,24.7218407203713,3.92244808618076,39.9561746498239,47.1492407175282
120.6,24.5354529565768,4.67362051218902,40.0364791076221,47.1884608756358
120.7,24.4521395820481,5.50747944620274,40.0477917481389,47.2447360442686
120.8,24.210245310035,6.23494265179883,39.9689444395398,47.1436847038319
120.9,24.0499471798765,6.87423073533656,40.0264409969336,47.1992689184748
121,23.7446103412967,7.71675317234772,40.0144206521956,47.1646971782265
121.1,23.5492010251156,8.42660896950426,39.9875194595966,47.1653932473572
121.2,23.2693328386482,9.19774966157204,40.0038879785219,47.1844413232886
121.3,22.9834548594499,9.92374976739555,40.0123639588014,47.1986151946627
121.4,22.6754961507694,10.662280563882,39.9177481591216,47.1305524113769
121.5,22.2858230410769,11.3243182800566,39.9818885954191,47.1534676220395
121.6,21.9347423148363,11.992068053908,39.9828383233728,47.1547450106647
121.7,21.4749243949261,12.7262704890282,39.983482165431,47.1360709478531
121.8,20.9881024551591,13.481178419908,40.072091170214,47.2018549107086
121.9,20.8023682347437,14.0807299734633,39.9965578160632,47.230605732863
122,20.236745157732,14.6786783653379,40.0834204721219,47.2405551393815
122.1,19.7976051759061,15.3980998829585,39.938544388243,47.1607249579382
122.2,19.2624333531181,16.012685564957,39.9818272269168,47.1804402913806
122.3,18.6878667043486,16.4867835285476,40.0245115402332,47.1488273142711
122.4,18.244555619736,17.0236904492327,40.0058597832837,47.1501714023681
122.5,17.6662494100234,17.7182354711775,40.0140078175738,47.1927225115706
122.6,17.082214905807,18.3156491269731,39.9320271714793,47.1363115130398
122.7,16.5320242579508,18.7809002960407,39.9919552110041,47.174002624266
122.8,15.8565166015223,19.2933402513721,39.9663442056727,47.127176511604
122.9,15.3328317612821,19.7633764349294,40.0473696108321,47.2173547615186
123,14.6552990418938,20.2311184512465,40.0275374990762,47.1834685248515
123.1,14.0943718915297,20.5916964347516,39.9613956450998,47.1124444598442
123.2,13.3345196636902,21.0454664736878,40.0056019983612,47.129282458019
123.3,12.7220416801638,21.5105176202462,40.0266508500775,47.1877684477318
123.4,11.971821336416,21.9276587889845,40.1069950690704,47.2516431412457
123.5,11.2694603020853,22.294910853366,39.9483186367693,47.1161537836511
123.6,10.629851207174,22.6481647673396,39.9752601223666,47.1588223545297
123.7,9.92251135176623,22.8941009595667,39.9709756109404,47.1197939465269
123.8,9.22274278065522,23.253599442271,40.046139494808,47.2173925567405
123.9,8.43031621811514,23.4472792661218,39.9838828743516,47.1121643127418
124,7.76528984076214,23.7593173089516,40.0226848057693,47.1870764548986
124.1,7.07643578695043,24.0519716767874,40.0169505522036,47.2221305796903
124.2,6.28858739476444,24.2312849080121,39.9730568704811,47.1651012432451
124.3,5.36282661336962,24.468630490681,39.922619030983,47.1305558811643
124.4,4.68058412968083,24.5206303761323,40.0566416452312,47.1985563522063
124.5,3.87599188562053,24.6917900821344,40.048729439561,47.2081406145248
124.6,3.11342562890516,24.778299452208,40.0359913056957,47.1862071236898
124.7,2.43382622867889,24.8735411189325,39.9253229889167,47.1025261920839
124.8,1.55516289492332,25.0018731807169,39.9385163174339,47.1444299977456
124.9,0.785101276835473,25.0175909947414,39.9162588380344,47.1147955829165
125,0.0120432211280523,25.0820368343198,40.0092479214283,47.2212731301864
125.1,-0.759491436112866,24.9376094736335,40.0323037971719,47.1703989893031
125.2,-1.55727625491296,25.0587234373288,39.9570257901305,47.1903447713173
125.3,-2.48667203564875,24.8081267914777,40.0566358339262,47.1822081620465
125.4,-3.1450360203839,24.8641200556422,40.0162883695495,47.2167242890254
125.5,-3.90803330049586,24.6842837885564,40.0190587682985,47.1816877096645
125.6,-4.78454410666368,24.5314511519718,40.0353106696588,47.1965047259465
125.7,-5.46423450558209,24.3993577411388,39.9660988654994,47.1431392191795
125.8,-6.32159091435928,24.3038502536541,40.0848062051446,47.3014940286726
125.9,-7.0292921755533,23.9612490019958,39.952141204138,47.1139680882466
126,-7.7381238143251,23.7614691380693,39.9887542991291,47.1549196390086
126.1,-8.58406502269486,23.5569188912097,40.0452230847287,47.2465288869624
126.2,-9.19633773647252,23.2357373182246,40.0734091075415,47.2265839753967
126.3,-9.89264526176899,22.9074289177348,40.0010307183862,47.1454895873354
126.4,-10.5776485401143,22.6023055951215,40.0189755764918,47.1621593339967
126.5,-11.3662287938314,22.2512048978181,40.026216508611,47.1847992937621
126.6,-12.1054910160736,21.9906726613299,40.0484024801903,47.2652847029753
126.7,-12.837661044945,21.575018954155,39.9707937419017,47.2011793955903
126.8,-13.3844210336356,21.1087776842024,40.020914169524,47.1847093102322
126.9,-14.0005980107672,20.797114855443,39.9972388245655,47.2050404571261
127,-14.7747249086049,20.2224255480889,39.994088844858,47.1886229265418
127.1,-15.2464897670857,19.6982346179306,39.986764993078,47.1106916940575
127.2,-16.0135188493371,19.2225263047918,40.0005226085602,47.1802936874542
127.3,-16.5278818503464,18.7478435913614,40.0366949617374,47.1973459131376
127.4,-17.0571072593123,18.1562769537714,40.0114061540356,47.1328751860199
127.5,-17.574134973126,17.7379805360519,40.0748954803713,47.2174059147016
127.6,-18.1863451542889,17.1700811559492,39.9378127036625,47.1230699395279
127.7,-18.6890008633766,16.4973777626434,40.0512106052342,47.1756472903073
127.8,-19.290753157156,15.9443357227536,40.0460454512713,47.2233073311843
127.9,-19.7061777981473,15.3669248161694,40.0367949948592,47.1955588501543
128,-20.302606074362,14.743328276453,40.0169268846673,47.2325732876241
128.1,-20.6125959346674,14.1101618292176,40.0068092027079,47.1648233389509
128.2,-21.1000603668337,13.3967147471432,40.0454598040059,47.2051201080412
128.3,-21.4514838529605,12.7742087856664,40.0489482764793,47.1939066792074
128.4,-21.9148588415203,12.0553141338824,39.9537279245272,47.1369495404348
128.5,-22.2672785111082,11.3567582421033,40.0436661893096,47.2049028379649
128.6,-22.6182501757054,10.534408720583,39.9891767979888,47.1348413499388
128.7,-22.9106438178712,9.83912945264379,39.9796920032281,47.1177444410089
128.8,-23.3268849564974,9.20883309390828,40.0263723489809,47.234062414156
128.9,-23.5968757378364,8.42348888206054,39.9961435071173,47.1959659820096
129,-23.8223061638647,7.67256928580507,40.0244647003968,47.2051730741843
129.1,-24.0584636764602,7.01556368601813,39.9700384209488,47.1766020361392
129.2,-24.1496452336743,6.17072225590967,39.9151773870057,47.0585227552676
129.3,-24.4328990183724,5.46190128583993,39.9995555662398,47.1885935962807
129.4,-24.4863672598456,4.69986060805175,39.9016877970737,47.051201476416
